Store,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
4,2022-12-19,5579,148,1,0,0,0
4,2022-12-20,6015,145,1,0,0,0
4,2022-12-21,6240,140,1,0,0,0
4,2022-12-22,6035,155,1,0,0,0
4,2022-12-23,6675,134,1,0,0,0
4,2022-12-24,6495,164,1,0,0,0
4,2022-12-25,7132,189,1,0,a,1
4,2022-12-26,6178,150,1,0,0,0
4,2022-12-27,7816,204,1,1,0,1
4,2022-12-28,5527,145,1,0,0,0
4,2022-12-29,6322,175,1,0,0,1
4,2022-12-30,6485,148,1,0,0,0
4,2022-12-31,0,0,0,0,0,0
4,2023-01-01,6320,143,1,0,a,0
4,2023-01-02,6875,160,1,0,0,0
4,2023-01-03,6840,197,1,0,0,1
4,2023-01-04,6907,198,1,1,0,0
4,2023-01-05,6118,137,1,0,0,0
4,2023-01-06,6938,160,1,0,0,0
4,2023-01-07,7737,224,1,0,0,0
4,2023-01-08,6798,196,1,0,0,0
4,2023-01-09,6304,157,1,0,0,0
4,2023-01-10,6659,165,1,0,0,0
4,2023-01-11,6428,150,1,0,0,0
4,2023-01-12,7069,157,1,1,0,0
4,2023-01-13,6474,149,1,0,0,0
4,2023-01-14,7173,179,1,0,0,0
4,2023-01-15,7299,192,1,0,0,0
4,2023-01-16,7402,206,1,0,0,0
4,2023-01-17,6893,183,1,0,0,0
4,2023-01-18,5207,137,1,0,0,0
4,2023-01-19,7060,153,1,0,0,1
4,2023-01-20,5473,113,1,0,0,0
4,2023-01-21,8706,236,1,0,0,1
4,2023-01-22,8429,209,1,0,0,0
4,2023-01-23,6066,129,1,0,0,1
4,2023-01-24,5601,166,1,0,0,0
4,2023-01-25,5709,171,1,0,0,0
4,2023-01-26,8860,239,1,1,0,0
4,2023-01-27,6536,183,1,0,0,1
4,2023-01-28,9000,217,1,1,0,0
4,2023-01-29,7725,190,1,0,0,0
4,2023-01-30,6411,180,1,0,0,0
4,2023-01-31,6671,151,1,0,0,0
4,2023-02-01,6980,167,1,1,0,0
4,2023-02-02,5967,125,1,0,0,1
4,2023-02-03,6521,172,1,0,0,0
4,2023-02-04,6210,160,1,0,0,0
4,2023-02-05,6865,193,1,0,0,0
4,2023-02-06,6787,163,1,1,0,1
4,2023-02-07,7533,186,1,1,0,0
4,2023-02-08,4586,166,1,0,0,0
4,2023-02-09,6692,173,1,0,0,0
4,2023-02-10,5175,130,1,0,0,0
4,2023-02-11,5432,131,1,0,0,0
4,2023-02-12,9000,215,1,1,0,0
4,2023-02-13,7928,224,1,1,0,0
4,2023-02-14,5456,133,1,0,0,0
4,2023-02-15,5057,109,1,0,0,0
4,2023-02-16,7342,183,1,1,0,0
4,2023-02-17,4434,99,1,0,0,0
4,2023-02-18,6221,174,1,0,0,0
4,2023-02-19,6708,205,1,0,0,1
4,2023-02-20,5225,146,1,0,0,1
4,2023-02-21,5083,141,1,0,0,0
4,2023-02-22,7408,169,1,1,0,0
4,2023-02-23,7205,222,1,1,0,1
4,2023-02-24,5314,117,1,0,0,0
4,2023-02-25,6118,167,1,0,0,1
4,2023-02-26,9000,226,1,1,0,0
4,2023-02-27,5391,99,1,0,0,0
4,2023-02-28,4823,104,1,0,0,0
4,2023-03-01,0,0,0,0,0,0
4,2023-03-02,4420,101,1,0,0,0
4,2023-03-03,5364,111,1,0,0,1
4,2023-03-04,5465,130,1,0,0,0
4,2023-03-05,8998,233,1,1,0,0
4,2023-03-06,5727,149,1,0,0,0
4,2023-03-07,5752,162,1,0,0,0
4,2023-03-08,5727,157,1,1,0,0
4,2023-03-09,5779,166,1,0,0,1
4,2023-03-10,5539,184,1,0,0,1
4,2023-03-11,8185,194,1,1,0,0
4,2023-03-12,7409,194,1,0,0,0
4,2023-03-13,4762,129,1,0,0,0
4,2023-03-14,0,0,0,0,0,0
4,2023-03-15,5548,165,1,0,0,0
4,2023-03-16,6469,188,1,1,0,0
4,2023-03-17,5011,109,1,0,0,1
4,2023-03-18,5414,152,1,0,0,0
4,2023-03-19,0,0,0,0,0,0
4,2023-03-20,5443,110,1,0,0,0
4,2023-03-21,5388,131,1,0,0,0
4,2023-03-22,0,0,0,1,0,0
4,2023-03-23,5930,120,1,0,0,0
4,2023-03-24,5726,137,1,0,0,0
4,2023-03-25,0,0,0,0,0,0
4,2023-03-26,6416,161,1,0,0,0
4,2023-03-27,5148,107,1,0,0,0
4,2023-03-28,5601,132,1,0,0,0
4,2023-03-29,5146,88,1,0,0,1
4,2023-03-30,5216,130,1,0,0,0
4,2023-03-31,5601,152,1,0,0,1
4,2023-04-01,6241,128,1,0,0,0
4,2023-04-02,6545,174,1,0,0,0
4,2023-04-03,5488,107,1,0,0,0
4,2023-04-04,0,0,0,0,0,1
4,2023-04-05,6201,161,1,0,0,0
4,2023-04-06,4915,142,1,0,0,0
4,2023-04-07,4579,121,1,0,0,0
4,2023-04-08,5165,114,1,0,0,0
4,2023-04-09,6348,157,1,0,0,0
4,2023-04-10,4073,96,1,0,a,0
4,2023-04-11,5567,144,1,0,a,0
4,2023-04-12,5706,166,1,0,a,0
4,2023-04-13,0,0,0,0,a,0
4,2023-04-14,5293,122,1,0,a,0
4,2023-04-15,0,0,0,0,a,0
4,2023-04-16,6329,162,1,0,0,0
4,2023-04-17,6213,148,1,0,0,0
4,2023-04-18,5383,146,1,0,0,0
4,2023-04-19,6192,164,1,0,0,0
4,2023-04-20,6000,136,1,0,0,0
4,2023-04-21,4733,93,1,0,0,0
4,2023-04-22,5641,116,1,0,0,0
4,2023-04-23,7494,174,1,1,0,0
4,2023-04-24,5814,132,1,0,0,0
4,2023-04-25,4636,130,1,0,0,0
4,2023-04-26,5930,153,1,0,0,0
4,2023-04-27,6002,106,1,0,0,0
4,2023-04-28,5892,170,1,0,0,0
4,2023-04-29,7348,170,1,0,0,0
4,2023-04-30,9000,228,1,1,0,0
4,2023-05-01,4871,111,1,0,0,1
4,2023-05-02,5761,163,1,0,0,0
4,2023-05-03,6701,171,1,1,0,0
4,2023-05-04,5348,131,1,0,0,0
4,2023-05-05,5753,122,1,0,0,0
4,2023-05-06,8707,228,1,1,0,0
4,2023-05-07,7291,198,1,1,0,0
4,2023-05-08,5580,127,1,0,0,0
4,2023-05-09,5433,158,1,0,0,1
4,2023-05-10,4631,129,1,0,0,0
4,2023-05-11,0,0,0,0,0,1
4,2023-05-12,5762,125,1,0,0,1
4,2023-05-13,7130,172,1,0,0,0
4,2023-05-14,6490,142,1,0,0,1
4,2023-05-15,5569,110,1,0,0,0
4,2023-05-16,6834,178,1,0,0,0
4,2023-05-17,5895,144,1,0,0,0
4,2023-05-18,6330,98,1,0,0,0
4,2023-05-19,5491,129,1,0,0,0
4,2023-05-20,6737,188,1,0,0,0
4,2023-05-21,6030,152,1,0,0,0
4,2023-05-22,6306,179,1,0,0,0
4,2023-05-23,0,0,0,0,0,0
4,2023-05-24,4813,122,1,0,0,0
4,2023-05-25,5085,133,1,0,0,0
4,2023-05-26,3433,50,1,0,0,1
4,2023-05-27,6071,137,1,0,0,1
4,2023-05-28,5597,163,1,0,0,0
4,2023-05-29,5778,179,1,0,0,0
4,2023-05-30,5158,118,1,0,0,0
4,2023-05-31,4942,150,1,0,0,0
4,2023-06-01,0,0,0,0,0,0
4,2023-06-02,5515,131,1,0,0,0
4,2023-06-03,6609,163,1,0,0,0
4,2023-06-04,5648,156,1,0,0,0
4,2023-06-05,5663,176,1,1,0,0
4,2023-06-06,4055,75,1,0,0,0
4,2023-06-07,4702,128,1,0,0,0
4,2023-06-08,6092,171,1,1,0,0
4,2023-06-09,5977,188,1,1,0,1
4,2023-06-10,5978,134,1,0,0,0
4,2023-06-11,7344,181,1,1,0,0
4,2023-06-12,4846,148,1,0,0,1
4,2023-06-13,5098,94,1,0,0,0
4,2023-06-14,5086,119,1,0,0,0
4,2023-06-15,5154,133,1,0,0,0
4,2023-06-16,5039,124,1,0,0,0
4,2023-06-17,5944,126,1,0,0,1
4,2023-06-18,5695,163,1,0,0,0
4,2023-06-19,0,0,0,1,0,1
4,2023-06-20,4533,125,1,0,0,1
4,2023-06-21,4086,134,1,0,0,0
4,2023-06-22,5286,133,1,0,0,0
4,2023-06-23,3738,119,1,0,0,0
4,2023-06-24,5612,110,1,0,0,0
4,2023-06-25,7398,156,1,1,0,0
4,2023-06-26,5056,153,1,0,0,0
4,2023-06-27,4632,133,1,0,0,0
4,2023-06-28,5158,157,1,0,0,0
4,2023-06-29,4672,94,1,0,0,0
4,2023-06-30,5356,119,1,0,0,0
4,2023-07-01,5447,135,1,0,0,0
4,2023-07-02,6144,135,1,0,0,0
4,2023-07-03,5252,132,1,0,0,1
4,2023-07-04,4896,118,1,0,0,0
4,2023-07-05,6018,175,1,0,0,0
4,2023-07-06,5166,148,1,0,0,1
4,2023-07-07,3756,106,1,0,0,1
4,2023-07-08,6912,194,1,0,0,0
4,2023-07-09,7415,218,1,1,0,1
4,2023-07-10,4853,114,1,0,0,0
4,2023-07-11,6162,160,1,1,0,1
4,2023-07-12,4641,127,1,0,0,1
4,2023-07-13,4291,104,1,0,0,1
4,2023-07-14,4776,73,1,0,0,1
4,2023-07-15,5584,132,1,0,0,0
4,2023-07-16,6105,139,1,0,0,0
4,2023-07-17,5999,160,1,0,0,0
4,2023-07-18,5069,148,1,1,0,0
4,2023-07-19,6297,135,1,1,0,0
4,2023-07-20,5078,137,1,0,0,0
4,2023-07-21,6792,159,1,1,0,0
4,2023-07-22,5983,166,1,0,0,0
4,2023-07-23,5139,120,1,0,0,1
4,2023-07-24,5079,138,1,0,0,0
4,2023-07-25,5377,154,1,0,0,0
4,2023-07-26,6676,167,1,1,0,0
4,2023-07-27,4217,88,1,0,0,0
4,2023-07-28,4355,70,1,0,0,0
4,2023-07-29,7377,212,1,1,0,0
4,2023-07-30,7719,197,1,1,0,0
4,2023-07-31,4899,105,1,0,0,1
4,2023-08-01,4972,118,1,0,0,0
4,2023-08-02,4954,129,1,0,0,0
4,2023-08-03,5290,116,1,1,0,0
4,2023-08-04,4543,117,1,0,0,0
4,2023-08-05,5101,126,1,0,0,0
4,2023-08-06,5114,129,1,0,0,0
4,2023-08-07,6737,190,1,1,0,1
4,2023-08-08,5010,117,1,0,0,0
4,2023-08-09,4481,126,1,0,0,0
4,2023-08-10,6315,181,1,1,0,0
4,2023-08-11,0,0,0,1,0,0
4,2023-08-12,6302,156,1,0,0,0
4,2023-08-13,6418,147,1,0,0,0
4,2023-08-14,5256,116,1,0,0,0
4,2023-08-15,5196,119,1,0,0,0
4,2023-08-16,4391,158,1,0,0,0
4,2023-08-17,5352,145,1,1,0,0
4,2023-08-18,5596,125,1,0,0,0
4,2023-08-19,5171,156,1,0,0,0
4,2023-08-20,5881,163,1,0,0,0
4,2023-08-21,5111,139,1,0,0,0
4,2023-08-22,5482,159,1,0,0,0
4,2023-08-23,0,0,0,0,0,0
4,2023-08-24,4320,95,1,0,0,0
4,2023-08-25,5058,109,1,0,0,1
4,2023-08-26,6237,165,1,0,0,0
4,2023-08-27,6820,165,1,0,0,0
4,2023-08-28,5122,127,1,0,0,1
4,2023-08-29,5167,133,1,0,0,0
4,2023-08-30,7360,167,1,1,0,0
4,2023-08-31,4921,115,1,0,0,0
4,2023-09-01,6126,153,1,0,0,0
4,2023-09-02,6394,170,1,0,0,0
4,2023-09-03,7535,185,1,0,0,1
4,2023-09-04,6111,182,1,0,0,0
4,2023-09-05,7588,199,1,1,0,0
4,2023-09-06,5919,124,1,0,0,0
4,2023-09-07,5880,152,1,0,0,0
4,2023-09-08,5331,94,1,0,0,0
4,2023-09-09,5920,127,1,0,0,0
4,2023-09-10,6843,187,1,0,0,0
4,2023-09-11,5005,132,1,0,0,0
4,2023-09-12,6381,147,1,0,0,0
4,2023-09-13,5749,167,1,0,0,0
4,2023-09-14,4881,162,1,0,0,1
4,2023-09-15,6146,158,1,0,0,0
4,2023-09-16,6637,166,1,0,0,0
4,2023-09-17,5789,106,1,0,0,0
4,2023-09-18,5318,104,1,0,0,0
4,2023-09-19,5502,147,1,0,0,0
4,2023-09-20,6557,181,1,0,0,0
4,2023-09-21,5204,144,1,0,0,1
4,2023-09-22,5778,144,1,0,0,1
4,2023-09-23,6089,126,1,0,0,0
4,2023-09-24,6917,179,1,0,0,1
4,2023-09-25,5670,114,1,0,0,0
4,2023-09-26,5496,129,1,0,0,1
4,2023-09-27,7745,194,1,1,0,0
4,2023-09-28,5569,148,1,0,0,0
4,2023-09-29,5824,164,1,0,0,0
4,2023-09-30,6122,140,1,0,0,0
4,2023-10-01,0,0,0,1,0,0
4,2023-10-02,6957,197,1,1,0,0
4,2023-10-03,7949,257,1,1,0,0
4,2023-10-04,5363,125,1,0,0,0
4,2023-10-05,6802,187,1,0,0,1
4,2023-10-06,5972,166,1,0,0,0
4,2023-10-07,6643,164,1,1,0,0
4,2023-10-08,6639,183,1,0,0,0
4,2023-10-09,5013,109,1,0,0,0
4,2023-10-10,6080,149,1,0,0,0
4,2023-10-11,5650,117,1,0,0,0
4,2023-10-12,4783,110,1,0,0,0
4,2023-10-13,6557,137,1,1,0,0
4,2023-10-14,7611,206,1,0,0,0
4,2023-10-15,0,0,0,0,0,0
4,2023-10-16,5854,159,1,0,0,0
4,2023-10-17,5140,161,1,0,0,0
4,2023-10-18,5742,152,1,0,0,0
4,2023-10-19,4467,135,1,0,0,0
4,2023-10-20,5365,153,1,0,0,0
4,2023-10-21,5545,114,1,0,0,0
4,2023-10-22,4996,126,1,0,0,1
4,2023-10-23,5271,84,1,0,0,0
4,2023-10-24,4777,109,1,0,0,1
4,2023-10-25,7223,166,1,1,0,0
4,2023-10-26,5922,118,1,0,0,1
4,2023-10-27,4994,143,1,0,0,0
4,2023-10-28,8717,220,1,1,0,0
4,2023-10-29,6229,170,1,0,0,0
4,2023-10-30,4572,129,1,0,0,0
4,2023-10-31,5928,154,1,0,0,0
4,2023-11-01,5392,130,1,0,0,0
4,2023-11-02,5252,129,1,0,0,0
4,2023-11-03,8507,174,1,1,0,1
4,2023-11-04,5549,165,1,0,0,0
4,2023-11-05,7610,189,1,1,0,0
4,2023-11-06,5141,143,1,0,0,0
4,2023-11-07,5879,120,1,0,0,0
4,2023-11-08,5087,158,1,0,0,0
4,2023-11-09,5103,139,1,0,0,1
4,2023-11-10,7715,218,1,1,0,0
4,2023-11-11,6487,171,1,0,0,0
4,2023-11-12,9000,218,1,1,0,0
4,2023-11-13,6457,170,1,1,0,0
4,2023-11-14,4881,106,1,0,0,0
4,2023-11-15,0,0,0,0,0,0
4,2023-11-16,0,0,0,1,0,1
4,2023-11-17,5870,179,1,0,0,0
4,2023-11-18,5809,151,1,0,0,0
4,2023-11-19,6527,154,1,0,0,0
4,2023-11-20,5705,106,1,0,0,0
4,2023-11-21,5473,128,1,0,0,1
4,2023-11-22,5342,163,1,0,0,0
4,2023-11-23,4924,129,1,0,0,0
4,2023-11-24,7142,189,1,1,0,0
4,2023-11-25,6782,160,1,1,0,1
4,2023-11-26,5392,134,1,0,0,0
4,2023-11-27,6014,146,1,0,0,0
4,2023-11-28,7199,198,1,1,0,1
4,2023-11-29,5910,128,1,0,0,0
4,2023-11-30,5748,140,1,0,0,1
4,2023-12-01,7065,177,1,0,0,0
4,2023-12-02,7763,186,1,0,0,0
4,2023-12-03,9000,179,1,1,0,0
4,2023-12-04,7556,188,1,0,0,0
4,2023-12-05,5993,162,1,0,0,0
4,2023-12-06,5687,142,1,0,0,0
4,2023-12-07,5972,181,1,0,0,0
4,2023-12-08,7173,156,1,1,0,0
4,2023-12-09,7033,168,1,0,0,0
4,2023-12-10,7264,177,1,0,0,0
4,2023-12-11,6431,185,1,0,0,0
4,2023-12-12,6510,154,1,0,0,1
4,2023-12-13,5379,126,1,0,0,0
4,2023-12-14,8582,206,1,1,0,0
4,2023-12-15,6272,153,1,0,0,0
4,2023-12-16,8362,215,1,0,0,0
4,2023-12-17,6330,151,1,0,0,0
4,2023-12-18,5834,143,1,0,0,0
4,2023-12-19,9000,232,1,1,0,0
4,2023-12-20,7199,163,1,0,0,0
4,2023-12-21,8203,243,1,0,0,0
4,2023-12-22,6394,152,1,0,0,0
4,2023-12-23,7326,190,1,0,0,0
4,2023-12-24,9000,229,1,0,0,0
4,2023-12-25,0,0,0,0,a,0
4,2023-12-26,7385,195,1,0,0,1
4,2023-12-27,7788,164,1,1,0,0
4,2023-12-28,0,0,0,0,0,0
4,2023-12-29,0,0,0,0,0,0
4,2023-12-30,9000,222,1,1,0,0
4,2023-12-31,9000,225,1,0,0,0
5,2022-01-01,6489,158,1,0,a,0
5,2022-01-02,5946,166,1,0,0,0
5,2022-01-03,7184,152,1,0,0,0
5,2022-01-04,6811,186,1,0,0,0
5,2022-01-05,0,0,0,0,0,0
5,2022-01-06,8393,207,1,1,0,0
5,2022-01-07,7854,206,1,1,0,0
5,2022-01-08,6358,147,1,0,0,1
5,2022-01-09,7010,143,1,0,0,0
5,2022-01-10,6550,168,1,0,0,0
5,2022-01-11,7079,190,1,0,0,0
5,2022-01-12,5327,133,1,0,0,0
5,2022-01-13,6581,156,1,0,0,0
5,2022-01-14,8008,193,1,1,0,0
5,2022-01-15,7563,161,1,1,0,0
5,2022-01-16,7192,154,1,0,0,0
5,2022-01-17,5689,129,1,0,0,0
5,2022-01-18,5481,152,1,0,0,0
5,2022-01-19,6182,152,1,0,0,0
5,2022-01-20,5409,132,1,0,0,0
5,2022-01-21,0,0,0,0,0,0
5,2022-01-22,7727,188,1,0,0,0
5,2022-01-23,7627,198,1,0,0,0
5,2022-01-24,6485,151,1,1,0,0
5,2022-01-25,7763,212,1,0,0,0
5,2022-01-26,6268,181,1,0,0,0
5,2022-01-27,6417,151,1,0,0,0
5,2022-01-28,6689,133,1,0,0,0
5,2022-01-29,7836,187,1,1,0,0
5,2022-01-30,7791,207,1,0,0,1
5,2022-01-31,6441,173,1,0,0,0
5,2022-02-01,5586,129,1,0,0,0
5,2022-02-02,5415,141,1,0,0,0
5,2022-02-03,5497,118,1,0,0,0
5,2022-02-04,5719,129,1,0,0,0
5,2022-02-05,5678,119,1,0,0,0
5,2022-02-06,5955,168,1,0,0,1
5,2022-02-07,5454,151,1,0,0,0
5,2022-02-08,4970,111,1,0,0,0
5,2022-02-09,7706,214,1,1,0,0
5,2022-02-10,0,0,0,1,0,0
5,2022-02-11,6654,156,1,1,0,0
5,2022-02-12,7728,204,1,0,0,0
5,2022-02-13,6194,132,1,0,0,0
5,2022-02-14,4651,105,1,0,0,0
5,2022-02-15,5764,116,1,0,0,0
5,2022-02-16,6000,159,1,0,0,0
5,2022-02-17,4906,133,1,0,0,0
5,2022-02-18,5217,136,1,0,0,0
5,2022-02-19,6479,134,1,0,0,0
5,2022-02-20,7623,174,1,0,0,0
5,2022-02-21,5246,116,1,0,0,0
5,2022-02-22,5165,139,1,0,0,0
5,2022-02-23,0,0,0,0,0,0
5,2022-02-24,5395,140,1,0,0,0
5,2022-02-25,6227,170,1,0,0,0
5,2022-02-26,5759,117,1,0,0,1
5,2022-02-27,7198,196,1,0,0,0
5,2022-02-28,6169,157,1,1,0,1
5,2022-03-01,5510,149,1,0,0,0
5,2022-03-02,6040,142,1,0,0,0
5,2022-03-03,5456,135,1,0,0,0
5,2022-03-04,5141,126,1,0,0,0
5,2022-03-05,6056,148,1,0,0,0
5,2022-03-06,8785,220,1,1,0,0
5,2022-03-07,6093,153,1,0,0,0
5,2022-03-08,5042,104,1,0,0,0
5,2022-03-09,3927,73,1,0,0,0
5,2022-03-10,6240,163,1,0,0,0
5,2022-03-11,5361,141,1,0,0,0
5,2022-03-12,7348,157,1,0,0,0
5,2022-03-13,6879,170,1,0,0,0
5,2022-03-14,4847,137,1,0,0,0
5,2022-03-15,4873,139,1,0,0,0
5,2022-03-16,6063,131,1,0,0,0
5,2022-03-17,6199,175,1,0,0,0
5,2022-03-18,4698,104,1,0,0,1
5,2022-03-19,7336,177,1,0,0,0
5,2022-03-20,7356,199,1,0,0,1
5,2022-03-21,5317,139,1,0,0,1
5,2022-03-22,4795,118,1,0,0,0
5,2022-03-23,4563,124,1,0,0,0
5,2022-03-24,5366,122,1,0,0,0
5,2022-03-25,0,0,0,0,0,0
5,2022-03-26,5845,113,1,0,0,1
5,2022-03-27,5992,142,1,0,0,0
5,2022-03-28,5121,102,1,0,0,0
5,2022-03-29,6559,140,1,0,0,1
5,2022-03-30,5161,125,1,0,0,0
5,2022-03-31,6789,173,1,0,0,1
5,2022-04-01,5706,145,1,0,0,0
5,2022-04-02,7415,171,1,0,0,0
5,2022-04-03,6812,152,1,0,0,0
5,2022-04-04,5232,160,1,0,0,0
5,2022-04-05,5827,151,1,1,0,0
5,2022-04-06,0,0,0,0,0,1
5,2022-04-07,5006,124,1,0,0,0
5,2022-04-08,6154,125,1,0,0,0
5,2022-04-09,6643,199,1,0,0,0
5,2022-04-10,5912,123,1,0,a,0
5,2022-04-11,7355,193,1,1,a,0
5,2022-04-12,6600,175,1,0,a,0
5,2022-04-13,6525,148,1,1,a,0
5,2022-04-14,5804,167,1,0,a,1
5,2022-04-15,5748,120,1,0,a,0
5,2022-04-16,7223,203,1,0,0,0
5,2022-04-17,6673,138,1,0,0,0
5,2022-04-18,5551,127,1,0,0,0
5,2022-04-19,6198,161,1,0,0,0
5,2022-04-20,5332,188,1,0,0,0
5,2022-04-21,5673,120,1,0,0,0
5,2022-04-22,7769,195,1,1,0,0
5,2022-04-23,5721,161,1,0,0,0
5,2022-04-24,5975,141,1,0,0,1
5,2022-04-25,5835,142,1,0,0,0
5,2022-04-26,4819,133,1,0,0,0
5,2022-04-27,5001,151,1,0,0,0
5,2022-04-28,5856,174,1,0,0,0
5,2022-04-29,5455,129,1,0,0,1
5,2022-04-30,6377,170,1,0,0,0
5,2022-05-01,6214,216,1,0,0,0
5,2022-05-02,5779,132,1,0,0,0
5,2022-05-03,5175,134,1,0,0,1
5,2022-05-04,7960,209,1,1,0,0
5,2022-05-05,5262,180,1,0,0,0
5,2022-05-06,5419,140,1,0,0,0
5,2022-05-07,5937,118,1,0,0,0
5,2022-05-08,9000,245,1,1,0,0
5,2022-05-09,7203,180,1,0,0,0
5,2022-05-10,5538,140,1,0,0,0
5,2022-05-11,5193,140,1,0,0,0
5,2022-05-12,6588,158,1,0,0,0
5,2022-05-13,7593,258,1,1,0,0
5,2022-05-14,7524,190,1,0,0,0
5,2022-05-15,6851,201,1,0,0,0
5,2022-05-16,5706,177,1,0,0,0
5,2022-05-17,4548,98,1,0,0,1
5,2022-05-18,3264,59,1,0,0,0
5,2022-05-19,5208,132,1,0,0,0
5,2022-05-20,5551,157,1,0,0,0
5,2022-05-21,7004,173,1,0,0,0
5,2022-05-22,7002,180,1,0,0,1
5,2022-05-23,5239,127,1,0,0,0
5,2022-05-24,5887,149,1,1,0,1
5,2022-05-25,6579,166,1,1,0,0
5,2022-05-26,5536,129,1,0,0,1
5,2022-05-27,8048,219,1,1,0,0
5,2022-05-28,6791,176,1,0,0,0
5,2022-05-29,6974,195,1,0,0,0
5,2022-05-30,5516,139,1,0,0,1
5,2022-05-31,5200,146,1,0,0,0
5,2022-06-01,3975,77,1,0,0,0
5,2022-06-02,5269,109,1,0,0,1
5,2022-06-03,4984,148,1,0,0,0
5,2022-06-04,5497,120,1,0,0,0
5,2022-06-05,0,0,0,0,0,0
5,2022-06-06,6105,162,1,0,0,1
5,2022-06-07,6130,142,1,0,0,0
5,2022-06-08,5049,110,1,0,0,0
5,2022-06-09,4708,115,1,0,0,1
5,2022-06-10,5109,130,1,0,0,0
5,2022-06-11,6155,95,1,0,0,0
5,2022-06-12,5522,118,1,0,0,0
5,2022-06-13,5180,125,1,0,0,0
5,2022-06-14,4902,119,1,0,0,0
5,2022-06-15,4333,143,1,0,0,1
5,2022-06-16,5007,121,1,0,0,0
5,2022-06-17,4872,128,1,0,0,1
5,2022-06-18,0,0,0,0,0,0
5,2022-06-19,5200,127,1,0,0,0
5,2022-06-20,5633,152,1,0,0,0
5,2022-06-21,5126,167,1,0,0,0
5,2022-06-22,5409,122,1,0,0,0
5,2022-06-23,4331,122,1,0,0,0
5,2022-06-24,4660,139,1,0,0,0
5,2022-06-25,6286,150,1,0,0,0
5,2022-06-26,5414,137,1,0,0,0
5,2022-06-27,6972,194,1,1,0,0
5,2022-06-28,4887,141,1,0,0,0
5,2022-06-29,5263,128,1,0,0,0
5,2022-06-30,0,0,0,0,0,0
5,2022-07-01,6348,140,1,1,0,0
5,2022-07-02,6530,150,1,0,0,0
5,2022-07-03,6558,167,1,0,0,0
5,2022-07-04,3942,124,1,0,0,1
5,2022-07-05,0,0,0,1,0,0
5,2022-07-06,6527,190,1,0,0,1
5,2022-07-07,5817,181,1,0,0,1
5,2022-07-08,4529,116,1,0,0,0
5,2022-07-09,5902,130,1,0,0,1
5,2022-07-10,6354,136,1,0,0,0
5,2022-07-11,5759,187,1,0,0,0
5,2022-07-12,5323,92,1,0,0,0
5,2022-07-13,4673,108,1,0,0,0
5,2022-07-14,7493,174,1,1,0,0
5,2022-07-15,5276,144,1,0,0,0
5,2022-07-16,6098,140,1,0,0,0
5,2022-07-17,5964,150,1,0,0,1
5,2022-07-18,5088,132,1,0,0,1
5,2022-07-19,5360,152,1,0,0,0
5,2022-07-20,5305,159,1,0,0,0
5,2022-07-21,4572,110,1,0,0,0
5,2022-07-22,5023,95,1,0,0,0
5,2022-07-23,5274,136,1,0,0,0
5,2022-07-24,5509,151,1,0,0,0
5,2022-07-25,4991,136,1,0,0,0
5,2022-07-26,5796,169,1,0,0,0
5,2022-07-27,5796,118,1,1,0,0
5,2022-07-28,4631,137,1,0,0,0
5,2022-07-29,5161,92,1,0,0,0
5,2022-07-30,5628,155,1,0,0,1
5,2022-07-31,5606,173,1,0,0,0
5,2022-08-01,4975,127,1,0,0,0
5,2022-08-02,4737,91,1,0,0,0
5,2022-08-03,5246,113,1,0,0,1
5,2022-08-04,4515,108,1,0,0,0
5,2022-08-05,5777,154,1,0,0,1
5,2022-08-06,6988,232,1,0,0,0
5,2022-08-07,5579,148,1,0,0,0
5,2022-08-08,4470,105,1,0,0,0
5,2022-08-09,4969,114,1,0,0,0
5,2022-08-10,5050,104,1,0,0,1
5,2022-08-11,5849,173,1,0,0,0
5,2022-08-12,4392,122,1,0,0,0
5,2022-08-13,5980,133,1,0,0,0
5,2022-08-14,6299,168,1,0,0,0
5,2022-08-15,4037,84,1,0,0,1
5,2022-08-16,5355,149,1,0,0,0
5,2022-08-17,5168,93,1,0,0,0
5,2022-08-18,4987,147,1,0,0,0
5,2022-08-19,7225,182,1,1,0,0
5,2022-08-20,5197,97,1,0,0,0
5,2022-08-21,5157,141,1,0,0,0
5,2022-08-22,4655,130,1,0,0,0
5,2022-08-23,5033,129,1,0,0,0
5,2022-08-24,5749,145,1,1,0,1
5,2022-08-25,6472,151,1,1,0,0
5,2022-08-26,5634,150,1,0,0,0
5,2022-08-27,7408,184,1,0,0,0
5,2022-08-28,5942,138,1,0,0,0
5,2022-08-29,4605,132,1,0,0,0
5,2022-08-30,5683,129,1,1,0,0
5,2022-08-31,4618,131,1,0,0,0
5,2022-09-01,7539,216,1,1,0,0
5,2022-09-02,4971,132,1,0,0,0
5,2022-09-03,7041,164,1,0,0,0
5,2022-09-04,5823,158,1,0,0,1
5,2022-09-05,4869,139,1,0,0,0
5,2022-09-06,6020,166,1,0,0,0
5,2022-09-07,5824,171,1,0,0,0
5,2022-09-08,5809,153,1,0,0,0
5,2022-09-09,5478,140,1,0,0,0
5,2022-09-10,9000,241,1,1,0,0
5,2022-09-11,5800,164,1,0,0,0
5,2022-09-12,5097,102,1,0,0,1
5,2022-09-13,5532,154,1,0,0,0
5,2022-09-14,6735,167,1,1,0,0
5,2022-09-15,5707,138,1,0,0,1
